Symbol,Quantity,OpenDate,OpenPrice,DollarCost,CloseDate,ClosePrice,ClosingAmount,GainLoss,
SNAP Jul 10 '20 $24 Call,36,06/29/2020,0.54,1962.59,06/30/2020,0.57,2033.29,70.70,
SNAP Jul 17 '20 $20 Call,11,06/01/2020,1.00,1105.68,06/01/2020,1.17,1281.27,175.59,
SNAP Jul 17 '20 $20 Call,19,06/01/2020,1.00,1909.81,06/01/2020,1.17,2213.10,303.29,
SNAP Aug 07 '20 $22 Call,40,08/06/2020,0.27,1100.56,08/08/2020,0.00,0.00,-1100.56,
SNAP Aug 07 '20 $22 Call,20,08/07/2020,0.16,330.28,08/08/2020,0.00,0.00,-330.28,
SNAP Aug 07 '20 $23 Call,50,08/03/2020,0.17,875.82,08/04/2020,0.14,674.19,-201.63,
SNAP Aug 07 '20 $23 Call,50,08/04/2020,0.16,825.70,08/08/2020,0.00,0.00,-825.70,
SNAP Aug 07 '20 $23 Call,25,08/07/2020,0.03,87.85,08/08/2020,0.00,0.00,-87.85,
SNAP Aug 14 '20 $24 Call,100,08/11/2020,0.13,1351.39,08/15/2020,0.00,0.00,-1351.39,
SNAP,1000,07/01/2020,24.05,24053.10,07/01/2020,23.85,23853.75,-199.35,
SNAP,3000,08/31/2020,22.83,68487.00,09/02/2020,22.71,68128.10,-358.90,
SNAP,1000,09/21/2020,23.96,23955.00,09/22/2020,24.60,24599.31,644.31,
SOLO Jul 17 '20 $4 Call,25,07/14/2020,0.45,1137.91,07/14/2020,0.33,812.02,-325.89,
SOLO Jul 17 '20 $4 Call,25,07/14/2020,0.45,1137.91,07/14/2020,0.40,987.02,-150.89,
SONO Jun 19 '20 $12.50 Call,4,05/21/2020,1.00,402.07,06/17/2020,0.95,377.92,-24.15,
SONO Jun 19 '20 $12.50 Call,6,05/21/2020,1.00,603.10,06/17/2020,0.95,566.88,-36.22,
SONO Jul 17 '20 $17.50 Call,50,07/16/2020,0.10,525.82,07/16/2020,0.25,1224.05,698.23,
SONO Jul 17 '20 $17.50 Call,5,07/16/2020,0.10,52.58,07/16/2020,0.25,122.41,69.82,
SONO Jul 17 '20 $17.50 Call,35,07/16/2020,0.10,368.07,07/16/2020,0.25,856.84,488.76,
SONO Jul 17 '20 $17.50 Call,5,07/16/2020,0.10,52.58,07/16/2020,0.25,122.41,69.82,
SONO Jul 17 '20 $17.50 Call,5,07/16/2020,0.10,52.58,07/16/2020,0.25,122.41,69.82,
SONO,1184,02/20/2020,13.61,16114.24,02/28/2020,10.94,12947.08,-3167.16,
SONO,100,02/20/2020,13.62,1362.00,02/28/2020,10.94,1093.50,-268.50,
SONO,100,02/20/2020,13.62,1362.50,02/28/2020,10.94,1093.50,-269.00,
SONO,100,02/20/2020,13.63,1362.65,02/28/2020,10.94,1093.50,-269.15,
SONO,516,02/20/2020,13.63,7034.63,02/28/2020,10.94,5642.48,-1392.15,
SONO,3000,02/20/2020,13.63,40899.00,03/02/2020,11.44,34318.87,-6580.13,
SPCE,2000,10/05/2020,21.19,42380.00,10/06/2020,21.95,43898.77,1518.77,
SPCE,2000,10/08/2020,22.28,44559.80,10/20/2020,23.03,46058.74,1498.94,
SPOT Jun 19 '20 $210 Call,9,06/10/2020,2.95,2659.65,06/18/2020,7.50,6745.19,4085.54,
SPOT Jun 19 '20 $210 Call,1,06/10/2020,2.95,295.52,06/18/2020,7.50,749.47,453.95,
SPOT Jun 19 '20 $220 Call,1,06/18/2020,3.72,372.52,06/18/2020,3.70,369.47,-3.04,
SPOT Jun 19 '20 $220 Call,9,06/18/2020,3.72,3352.65,06/18/2020,3.80,3415.26,62.61,
SPY Mar 04 '20 $308 Call,10,03/04/2020,0.87,875.16,03/04/2020,0.93,924.80,49.63,
SPY Mar 04 '20 $308 Call,10,03/04/2020,0.75,755.16,03/04/2020,0.93,924.80,169.63,
SPY Mar 04 '20 $310 Call,10,03/04/2020,1.42,1425.16,03/04/2020,1.99,1984.77,559.61,
SPY Mar 04 '20 $310 Call,20,03/03/2020,1.25,2510.33,03/04/2020,1.50,2989.57,479.24,
SPY Mar 04 '20 $310 Call,10,03/03/2020,2.14,2145.16,03/04/2020,1.50,1494.78,-650.38,
SPY Mar 06 '20 $300 Call,6,03/06/2020,0.28,171.10,03/06/2020,0.17,98.89,-72.21,
SPY Mar 06 '20 $300 Call,30,03/06/2020,0.89,2685.49,03/06/2020,0.17,494.44,-2191.06,
SPY Mar 06 '20 $300 Call,24,03/06/2020,0.28,684.39,03/06/2020,0.18,419.55,-264.84,
SPY Mar 06 '20 $300 Call,30,03/06/2020,1.10,3315.49,03/06/2020,1.48,4424.35,1108.86,
SPY Mar 06 '20 $300 Call,4,03/06/2020,1.12,450.07,03/06/2020,1.48,589.91,139.85,
SPY Mar 06 '20 $300 Call,16,03/06/2020,1.14,1832.26,03/06/2020,1.48,2359.65,527.39,
SPY Mar 06 '20 $300 Call,50,03/06/2020,0.55,2775.82,03/06/2020,0.84,4173.99,1398.17,
SPY Mar 06 '20 $323 Call,50,02/26/2020,2.48,12425.82,03/07/2020,0.00,0.00,-12425.82,
SPY Mar 06 '20 $323 Call,80,02/27/2020,0.61,4921.31,03/07/2020,0.00,0.00,-4921.31,
SPY Mar 06 '20 $323 Call,20,02/28/2020,0.13,270.33,03/07/2020,0.00,0.00,-270.33,
SPY Mar 11 '20 $315 Call,30,03/05/2020,1.94,5835.49,03/05/2020,2.32,6944.29,1108.80,
SPY Mar 11 '20 $315 Call,30,03/05/2020,1.59,4785.49,03/05/2020,2.32,6944.29,2158.80,
SPY Mar 11 '20 $315 Call,30,03/05/2020,2.04,6135.49,03/12/2020,0.00,0.00,-6135.49,
SPY Mar 11 '20 $315 Call,30,03/05/2020,1.65,4965.49,03/12/2020,0.00,0.00,-4965.49,
SPY Mar 11 '20 $315 Call,30,03/06/2020,0.35,1065.49,03/12/2020,0.00,0.00,-1065.49,
SPY Mar 13 '20 $296 Call,20,03/10/2020,0.88,1770.33,03/10/2020,1.43,2849.57,1079.24,
SPY Mar 13 '20 $296 Call,10,03/10/2020,1.15,1155.16,03/10/2020,1.43,1424.78,269.62,
SPY Mar 13 '20 $296 Call,10,03/10/2020,1.15,1155.16,03/10/2020,1.43,1424.78,269.62,
SPY Mar 18 '20 $295 Call,10,03/11/2020,3.02,3025.16,03/11/2020,2.55,2544.76,-480.40,
SPY Mar 18 '20 $295 Call,10,03/11/2020,2.11,2115.16,03/11/2020,2.50,2494.76,379.60,
SPY Mar 18 '20 $295 Call,10,03/11/2020,2.18,2185.16,03/11/2020,1.78,1774.78,-410.39,
SPY Mar 18 '20 $295 Call,10,03/11/2020,2.63,2635.16,03/11/2020,1.78,1774.78,-860.39,
SPY Mar 20 '20 $300 Call,20,03/09/2020,2.57,5150.33,03/10/2020,2.28,4549.53,-600.80,
SPY Mar 20 '20 $300 Call,20,03/09/2020,1.42,2850.33,03/10/2020,2.28,4549.53,1699.20,
SPY Mar 20 '20 $305 Call,50,03/10/2020,1.10,5525.82,03/10/2020,1.50,7473.91,1948.09,
SPY Mar 30 '20 $255 Put,20,03/30/2020,0.65,1310.33,03/31/2020,0.00,0.00,-1310.33,
SPY May 08 '20 $290 Call,15,05/06/2020,1.33,2002.75,05/06/2020,1.37,2047.18,44.43,
SPY May 08 '20 $290 Call,35,05/06/2020,1.34,4708.07,05/06/2020,1.37,4776.75,68.68,
SPY May 08 '20 $290 Call,50,05/06/2020,1.21,6075.82,05/06/2020,0.51,2524.02,-3551.80,
SPY May 08 '20 $290 Call,30,05/07/2020,1.40,4215.49,05/07/2020,1.50,4484.35,268.86,
SPY May 08 '20 $290 Call,30,05/07/2020,1.60,4815.49,05/07/2020,1.84,5504.33,688.83,
SPY May 08 '20 $290 Call,6,05/07/2020,1.92,1155.10,05/07/2020,0.85,506.88,-648.22,
SPY May 08 '20 $290 Call,3,05/07/2020,1.92,577.55,05/07/2020,0.85,253.44,-324.11,
SPY May 08 '20 $290 Call,14,05/07/2020,1.93,2709.23,05/07/2020,0.85,1182.72,-1526.51,
SPY May 08 '20 $290 Call,7,05/07/2020,1.93,1354.61,05/07/2020,0.85,591.36,-763.26,
SPY May 08 '20 $290 Call,30,05/07/2020,1.07,3225.49,05/07/2020,1.22,3644.37,418.88,
SPY May 08 '20 $290 Call,5,05/07/2020,1.34,672.58,05/07/2020,1.39,692.39,19.81,
SPY May 08 '20 $290 Call,25,05/07/2020,1.34,3362.91,05/07/2020,1.39,3461.96,99.05,
SPY May 08 '20 $290 Call,30,05/08/2020,1.84,5535.49,05/08/2020,2.00,5984.32,448.82,
SPY May 11 '20 $305 Call,60,04/29/2020,1.09,6570.98,05/12/2020,0.00,0.00,-6570.98,
SPY May 11 '20 $305 Call,30,04/30/2020,0.65,1965.49,05/12/2020,0.00,0.00,-1965.49,
SPY May 11 '20 $305 Call,50,05/01/2020,0.13,675.82,05/12/2020,0.00,0.00,-675.82,
SPY May 13 '20 $292 Call,20,05/08/2020,2.90,5810.33,05/08/2020,2.59,5169.52,-640.81,
SPY May 13 '20 $280 Put,50,05/08/2020,0.51,2575.82,05/12/2020,0.17,824.06,-1751.76,
SPY May 13 '20 $280 Put,20,05/11/2020,0.28,570.33,05/12/2020,0.17,329.62,-240.70,
SPY May 13 '20 $280 Put,20,05/13/2020,0.49,990.33,05/13/2020,0.47,929.61,-60.72,
SPY May 13 '20 $280 Put,25,05/13/2020,0.05,137.91,05/13/2020,0.75,1862.00,1724.09,
SPY May 13 '20 $280 Put,5,05/13/2020,0.05,27.58,05/13/2020,0.75,372.40,344.82,
SPY May 13 '20 $280 Put,50,05/13/2020,0.12,625.82,05/13/2020,0.75,3724.00,3098.18,
SPY May 15 '20 $287 Call,30,05/15/2020,0.16,495.49,05/15/2020,0.35,1034.42,538.93,
SPY May 15 '20 $287 Call,40,05/15/2020,0.16,660.66,05/15/2020,0.50,1979.22,1318.56,
SPY May 15 '20 $287 Call,9,05/15/2020,0.16,148.65,05/15/2020,0.35,310.33,161.68,
SPY May 15 '20 $287 Call,1,05/15/2020,0.16,16.52,05/15/2020,0.35,34.48,17.96,
SPY May 15 '20 $287 Call,20,05/15/2020,0.16,330.33,05/15/2020,0.57,1129.61,799.28,
SPY May 15 '20 $260 Put,10,04/21/2020,6.72,6725.16,04/21/2020,7.61,7604.65,879.48,
SPY May 15 '20 $260 Put,5,04/21/2020,6.31,3157.58,04/21/2020,7.61,3802.32,644.74,
SPY May 15 '20 $260 Put,9,04/21/2020,7.69,6925.65,04/30/2020,1.18,1057.31,-5868.34,
SPY May 15 '20 $260 Put,6,04/21/2020,7.69,4617.10,04/30/2020,1.18,704.87,-3912.22,
SPY May 15 '20 $260 Put,10,04/24/2020,3.31,3315.16,04/30/2020,1.18,1174.79,-2140.37,
SPY May 15 '20 $260 Put,5,04/22/2020,5.04,2522.58,04/30/2020,1.18,587.39,-1935.19,
SPY May 15 '20 $260 Put,5,04/27/2020,2.15,1077.58,04/30/2020,1.18,587.39,-490.19,
SPY May 15 '20 $260 Put,10,04/27/2020,1.85,1855.16,04/30/2020,1.22,1214.79,-640.37,
SPY May 15 '20 $260 Put,5,04/27/2020,2.15,1077.58,04/30/2020,1.22,607.39,-470.19,
SPY May 15 '20 $260 Put,10,04/27/2020,1.67,1675.16,04/30/2020,1.22,1214.79,-460.37,
SPY May 15 '20 $260 Put,10,04/29/2020,1.07,1075.16,04/30/2020,1.22,1214.79,139.63,
SPY May 15 '20 $260 Put,5,04/30/2020,1.46,732.58,05/01/2020,2.02,1007.39,274.80,
SPY May 15 '20 $260 Put,24,04/30/2020,1.27,3060.39,05/01/2020,2.02,4835.45,1775.06,
SPY May 15 '20 $260 Put,11,04/30/2020,1.27,1402.68,05/01/2020,2.02,2216.25,813.57,
SPY May 15 '20 $260 Put,40,05/01/2020,2.11,8460.66,05/01/2020,2.20,8779.07,318.41,
SPY May 15 '20 $260 Put,50,05/06/2020,0.66,3325.82,05/06/2020,0.68,3374.00,48.18,
SPY May 15 '20 $260 Put,5,05/01/2020,2.51,1257.58,05/06/2020,0.61,302.40,-955.18,
SPY May 15 '20 $260 Put,11,05/01/2020,2.51,2766.68,05/06/2020,0.61,665.28,-2101.40,
SPY May 15 '20 $260 Put,14,05/01/2020,2.51,3521.23,05/06/2020,0.61,846.72,-2674.51,
SPY May 15 '20 $260 Put,15,05/05/2020,0.64,967.75,05/06/2020,0.61,907.20,-60.54,
SPY May 15 '20 $260 Put,25,05/05/2020,0.64,1612.91,05/06/2020,0.61,1512.01,-100.90,
SPY May 15 '20 $260 Put,40,05/05/2020,0.85,3420.66,05/06/2020,0.61,2419.21,-1001.45,
SPY May 15 '20 $260 Put,5,05/04/2020,1.33,667.58,05/06/2020,0.61,302.40,-365.18,
SPY May 15 '20 $260 Put,5,05/04/2020,1.33,667.58,05/06/2020,0.61,302.40,-365.18,
SPY May 15 '20 $260 Put,6,05/04/2020,1.97,1185.10,05/06/2020,0.61,362.88,-822.22,
SPY May 15 '20 $260 Put,4,05/04/2020,1.97,790.07,05/06/2020,0.61,241.92,-548.14,
SPY May 15 '20 $260 Put,10,05/04/2020,1.71,1715.16,05/06/2020,0.61,604.80,-1110.36,
SPY May 15 '20 $260 Put,50,05/06/2020,0.66,3325.82,05/13/2020,0.22,1074.06,-2251.76,
SPY May 15 '20 $260 Put,50,05/06/2020,0.75,3775.82,05/13/2020,0.22,1074.06,-2701.76,
SPY May 15 '20 $260 Put,50,05/07/2020,0.37,1875.82,05/13/2020,0.22,1074.06,-801.76,
SPY May 15 '20 $277 Put,100,05/15/2020,0.11,1151.64,05/16/2020,0.00,0.00,-1151.64,
SPY May 15 '20 $280 Put,30,05/13/2020,1.14,3435.49,05/13/2020,3.25,9734.23,6298.74,
SPY May 15 '20 $280 Put,20,05/14/2020,1.24,2490.33,05/14/2020,1.28,2549.58,59.25,
SPY May 15 '20 $280 Put,5,05/14/2020,1.58,792.58,05/14/2020,1.66,827.39,34.81,
SPY May 15 '20 $280 Put,10,05/14/2020,1.58,1585.16,05/14/2020,1.68,1674.78,89.61,
SPY May 15 '20 $280 Put,50,05/15/2020,0.10,525.82,05/16/2020,0.00,0.00,-525.82,
SPY May 18 '20 $270 Put,50,05/13/2020,1.04,5225.82,05/13/2020,1.14,5673.95,448.13,
SPY May 18 '20 $288 Put,50,05/18/2020,0.08,425.82,05/19/2020,0.00,0.00,-425.82,
SPY May 18 '20 $288 Put,50,05/18/2020,0.08,425.82,05/19/2020,0.00,0.00,-425.82,
SPY May 18 '20 $291 Put,40,05/18/2020,0.35,1420.66,05/19/2020,0.00,0.00,-1420.66,
SPY May 18 '20 $291 Put,20,05/18/2020,0.22,450.33,05/19/2020,0.00,0.00,-450.33,
SPY May 20 '20 $294 Put,43,05/20/2020,0.18,796.21,05/20/2020,0.14,579.70,-216.51,
SPY May 20 '20 $294 Put,7,05/20/2020,0.18,129.61,05/20/2020,0.14,94.37,-35.25,
SPY May 20 '20 $294 Put,50,05/20/2020,0.18,925.82,05/21/2020,0.00,0.00,-925.82,
SPY May 20 '20 $294 Put,50,05/20/2020,0.11,575.82,05/21/2020,0.00,0.00,-575.82,
SPY May 22 '20 $298 Call,20,05/21/2020,0.73,1470.33,05/21/2020,0.70,1389.60,-80.73,
SPY May 22 '20 $298 Call,100,05/22/2020,0.10,1051.64,05/23/2020,0.00,0.00,-1051.64,
SPY May 22 '20 $288 Put,30,05/19/2020,0.71,2145.49,05/19/2020,1.46,4364.35,2218.86,
SPY May 22 '20 $290 Put,25,05/21/2020,0.46,1162.91,05/21/2020,0.53,1312.01,149.10,
SPY May 22 '20 $290 Put,5,05/21/2020,0.46,232.58,05/21/2020,0.53,262.40,29.82,
SPY May 22 '20 $290 Put,20,05/21/2020,0.27,550.33,05/21/2020,0.75,1489.60,939.27,
SPY May 22 '20 $290 Put,20,05/21/2020,0.23,470.33,05/21/2020,0.75,1489.60,1019.27,
SPY May 22 '20 $290 Put,30,05/20/2020,0.65,1965.49,05/21/2020,0.75,2234.40,268.91,
SPY May 22 '20 $290 Put,4,05/21/2020,0.45,182.07,05/22/2020,0.28,109.92,-72.14,
SPY May 22 '20 $290 Put,1,05/21/2020,0.45,45.52,05/22/2020,0.28,27.48,-18.04,
SPY May 22 '20 $290 Put,9,05/21/2020,0.45,409.65,05/22/2020,0.29,256.33,-153.32,
SPY May 22 '20 $290 Put,16,05/21/2020,0.46,744.26,05/22/2020,0.29,455.70,-288.57,
SPY May 22 '20 $290 Put,90,05/22/2020,0.05,496.48,05/23/2020,0.00,0.00,-496.48,
SPY May 26 '20 $299.50 Put,50,05/26/2020,0.12,625.82,05/26/2020,0.10,474.07,-151.75,
SPY May 29 '20 $305 Call,20,05/26/2020,0.45,910.33,05/27/2020,0.60,1189.61,279.28,
SPY May 29 '20 $305 Call,20,05/27/2020,0.35,710.33,05/27/2020,0.38,749.62,39.29,
SPY May 29 '20 $305 Call,70,05/29/2020,0.10,736.15,05/29/2020,0.15,1013.69,277.54,
SPY May 29 '20 $305 Call,30,05/29/2020,0.10,315.49,05/29/2020,0.13,374.44,58.95,
SPY May 29 '20 $300 Put,19,05/28/2020,0.47,902.81,05/29/2020,0.74,1396.12,493.31,
SPY May 29 '20 $300 Put,8,05/28/2020,0.47,380.13,05/29/2020,0.75,595.84,215.71,
SPY May 29 '20 $300 Put,3,05/28/2020,0.47,142.55,05/29/2020,0.75,223.44,80.89,
SPY May 29 '20 $300 Put,30,05/29/2020,0.25,765.49,05/30/2020,0.00,0.00,-765.49,
SPY Jun 01 '20 $304 Put,50,06/01/2020,0.13,675.82,06/01/2020,0.12,574.07,-101.75,
SPY Jun 05 '20 $308 Put,30,06/04/2020,0.81,2445.49,06/04/2020,0.45,1334.42,-1111.07,
SPY Jun 05 '20 $308 Put,30,06/04/2020,0.55,1665.49,06/06/2020,0.00,0.00,-1665.49,
SPY Jun 10 '20 $310 Put,30,06/05/2020,0.53,1605.49,06/11/2020,0.00,0.00,-1605.49,
SPY Jun 24 '20 $305 Call,50,06/24/2020,0.66,3325.82,06/24/2020,0.90,4473.98,1148.16,
SPY Jun 24 '20 $303 Put,10,06/24/2020,0.47,475.16,06/24/2020,0.92,914.80,439.63,
SPY Jun 24 '20 $303 Put,90,06/24/2020,0.47,4276.48,06/24/2020,0.93,8323.16,4046.68,
SPY Jun 24 '20 $303 Put,16,06/24/2020,1.30,2088.26,06/24/2020,1.80,2871.64,783.38,
SPY Jun 24 '20 $303 Put,24,06/24/2020,1.29,3108.39,06/24/2020,1.80,4307.46,1199.07,
SPY Jun 24 '20 $303 Put,4,06/24/2020,1.30,522.07,06/24/2020,1.80,717.91,195.84,
SPY Jun 24 '20 $303 Put,6,06/24/2020,1.29,777.10,06/24/2020,1.80,1076.87,299.77,
SPY Jun 24 '20 $303 Put,50,06/24/2020,0.23,1175.82,06/25/2020,0.00,0.00,-1175.82,
SPY Jun 24 '20 $305 Put,15,06/24/2020,1.11,1672.75,06/24/2020,1.30,1942.18,269.43,
SPY Jun 24 '20 $305 Put,1,06/24/2020,1.11,111.52,06/24/2020,1.30,129.48,17.96,
SPY Jun 24 '20 $305 Put,11,06/24/2020,1.11,1226.68,06/24/2020,1.30,1424.27,197.59,
SPY Jun 24 '20 $305 Put,19,06/24/2020,1.11,2118.81,06/24/2020,1.30,2460.10,341.28,
SPY Jun 24 '20 $305 Put,53,06/24/2020,1.11,5910.37,06/24/2020,1.30,6862.37,952.00,
SPY Jun 24 '20 $305 Put,1,06/24/2020,1.10,110.52,06/24/2020,1.30,129.48,18.96,
SPY Jun 24 '20 $305 Put,10,06/24/2020,0.53,535.16,06/24/2020,0.46,454.81,-80.36,
SPY Jun 24 '20 $305 Put,90,06/24/2020,0.53,4816.48,06/24/2020,0.46,4093.25,-723.22,
SPY Jun 24 '20 $305 Put,50,06/24/2020,1.41,7075.82,06/24/2020,1.80,8973.88,1898.06,
SPY Jun 24 '20 $305 Put,100,06/23/2020,0.21,2151.64,06/24/2020,0.49,4848.05,2696.41,
SPY Jun 24 '20 $305 Put,70,06/24/2020,0.79,5566.15,06/24/2020,0.88,6123.58,557.43,
SPY Jun 24 '20 $305 Put,30,06/24/2020,0.79,2385.49,06/24/2020,0.88,2624.39,238.90,
SPY Jun 24 '20 $305 Put,100,06/24/2020,0.43,4351.64,06/24/2020,0.63,6248.02,1896.38,
SPY Jun 24 '20 $305 Put,100,06/24/2020,0.63,6351.64,06/24/2020,0.77,7647.99,1296.35,
SPY Jun 26 '20 $302 Call,20,06/26/2020,0.18,370.33,06/26/2020,0.28,549.62,179.29,
SPY Jun 26 '20 $300 Put,6,06/24/2020,1.64,987.10,06/25/2020,1.36,812.87,-174.23,
SPY Jun 26 '20 $300 Put,11,06/24/2020,1.64,1809.68,06/25/2020,1.36,1490.26,-319.42,
SPY Jun 26 '20 $300 Put,1,06/24/2020,1.64,164.52,06/25/2020,1.36,135.48,-29.04,
SPY Jun 26 '20 $300 Put,11,06/24/2020,1.65,1820.68,06/25/2020,1.36,1490.26,-330.42,
SPY Jun 26 '20 $300 Put,1,06/24/2020,1.65,165.52,06/25/2020,1.37,136.48,-29.04,
SPY Jun 26 '20 $300 Put,30,06/25/2020,1.36,4095.49,06/25/2020,1.03,3074.38,-1021.11,
SPY Jun 26 '20 $300 Put,25,06/26/2020,0.39,987.91,06/26/2020,0.80,1987.00,999.09,
SPY Jun 26 '20 $300 Put,10,06/25/2020,0.59,595.16,06/26/2020,0.49,484.81,-110.36,
SPY Jun 26 '20 $300 Put,40,06/25/2020,1.00,4020.66,06/26/2020,0.49,1939.22,-2081.44,
SPY Jun 26 '20 $300 Put,30,06/26/2020,0.19,585.49,06/26/2020,0.49,1454.42,868.92,
SPY Jun 26 '20 $300 Put,80,06/26/2020,0.64,5161.31,06/26/2020,0.87,6918.37,1757.06,
SPY Jun 26 '20 $300 Put,40,06/26/2020,0.48,1940.66,06/26/2020,0.87,3459.19,1518.53,
SPY Jun 26 '20 $300 Put,25,06/26/2020,0.39,987.91,06/26/2020,0.81,2012.00,1024.09,
SPY Jun 29 '20 $290 Put,20,06/03/2020,2.46,4930.33,06/04/2020,2.38,4749.53,-180.80,
SPY Jun 29 '20 $290 Put,20,06/03/2020,2.00,4010.33,06/04/2020,2.38,4749.53,739.20,
SPY Jun 29 '20 $290 Put,20,06/04/2020,1.82,3650.33,06/04/2020,2.38,4749.53,1099.20,
SPY Jun 30 '20 $304 Put,100,06/30/2020,0.26,2651.64,07/01/2020,0.00,0.00,-2651.64,
SPY Jun 30 '20 $304 Put,100,06/30/2020,0.09,951.64,07/01/2020,0.00,0.00,-951.64,
SPY Jul 01 '20 $303 Put,60,06/30/2020,0.48,2910.98,07/02/2020,0.00,0.00,-2910.98,
SPY Jul 08 '20 $310 Put,60,07/07/2020,0.51,3090.98,07/09/2020,0.00,0.00,-3090.98,
SPY Jul 08 '20 $310 Put,100,07/08/2020,0.06,651.64,07/09/2020,0.00,0.00,-651.64,
SPY Jul 08 '20 $313 Put,30,07/06/2020,1.13,3405.49,07/07/2020,1.18,3524.37,118.88,
SPY Jul 10 '20 $310 Put,2,07/08/2020,0.48,97.03,07/09/2020,1.32,262.96,165.92,
SPY Jul 10 '20 $310 Put,19,07/08/2020,0.48,921.81,07/09/2020,1.32,2498.09,1576.28,
SPY Jul 10 '20 $310 Put,4,07/08/2020,0.48,194.07,07/09/2020,1.32,525.91,331.85,
SPY Jul 10 '20 $310 Put,3,07/08/2020,0.48,145.55,07/09/2020,1.60,478.43,332.88,
SPY Jul 10 '20 $310 Put,22,07/08/2020,0.48,1067.36,07/09/2020,1.60,3508.52,2441.16,
SPY Jul 10 '20 $310 Put,25,07/09/2020,0.97,2437.91,07/11/2020,0.00,0.00,-2437.91,
SPY Jul 10 '20 $310 Put,10,07/09/2020,0.69,695.16,07/11/2020,0.00,0.00,-695.16,
SPY Jul 10 '20 $310 Put,35,07/10/2020,0.14,508.07,07/11/2020,0.00,0.00,-508.07,
SPY Jul 15 '20 $322 Call,25,07/15/2020,0.41,1037.91,07/15/2020,0.50,1237.01,199.10,
SPY Jul 15 '20 $322 Call,25,07/15/2020,0.41,1037.91,07/15/2020,0.41,1012.02,-25.89,
SPY Jul 15 '20 $322 Call,25,07/15/2020,0.52,1312.91,07/15/2020,0.53,1312.01,-0.90,
SPY Jul 15 '20 $322 Call,22,07/15/2020,0.55,1221.36,07/15/2020,0.58,1264.57,43.21,
SPY Jul 15 '20 $322 Call,3,07/15/2020,0.55,166.55,07/15/2020,0.58,172.44,5.89,
SPY Jul 15 '20 $324 Call,40,07/15/2020,0.60,2420.66,07/16/2020,0.00,0.00,-2420.66,
SPY Jul 15 '20 $324 Call,40,07/15/2020,0.32,1300.66,07/16/2020,0.00,0.00,-1300.66,
SPY Jul 15 '20 $324 Call,20,07/15/2020,0.18,370.33,07/16/2020,0.00,0.00,-370.33,
SPY Jul 15 '20 $320 Put,25,07/15/2020,1.49,3737.91,07/15/2020,0.95,2361.99,-1375.92,
SPY Jul 15 '20 $320 Put,25,07/15/2020,0.86,2162.91,07/15/2020,0.99,2461.99,299.08,
SPY Jul 15 '20 $320 Put,25,07/15/2020,1.14,2862.91,07/15/2020,0.86,2136.99,-725.92,
SPY Jul 15 '20 $320 Put,25,07/15/2020,0.62,1562.91,07/15/2020,0.61,1512.01,-50.90,
SPY Jul 15 '20 $320 Put,25,07/15/2020,0.89,2237.91,07/15/2020,1.08,2686.98,449.07,
SPY Jul 15 '20 $320 Put,25,07/15/2020,0.62,1562.91,07/15/2020,1.45,3611.96,2049.05,
SPY Jul 15 '20 $320 Put,15,07/15/2020,0.61,922.75,07/15/2020,1.01,1507.19,584.44,
SPY Jul 15 '20 $320 Put,10,07/15/2020,0.61,615.16,07/15/2020,1.01,1004.79,389.63,
SPY Jul 15 '20 $320 Put,25,07/15/2020,1.13,2837.91,07/15/2020,1.06,2636.98,-200.93,
SPY Jul 15 '20 $320 Put,17,07/15/2020,0.41,705.78,07/16/2020,0.00,0.00,-705.78,
SPY Jul 15 '20 $320 Put,8,07/15/2020,0.42,340.13,07/16/2020,0.00,0.00,-340.13,
SPY Jul 17 '20 $323 Call,20,07/17/2020,0.21,430.33,07/17/2020,0.09,169.63,-260.70,
SPY Jul 17 '20 $300 Put,50,07/14/2020,0.38,1925.82,07/14/2020,0.40,1974.04,48.22,
SPY Jul 17 '20 $300 Put,100,07/14/2020,0.37,3751.64,07/18/2020,0.00,0.00,-3751.64,
SPY Jul 17 '20 $305 Put,50,07/14/2020,0.90,4525.82,07/14/2020,0.89,4423.98,-101.84,
SPY Jul 17 '20 $305 Put,50,07/14/2020,1.11,5575.82,07/14/2020,0.76,3774.00,-1801.82,
SPY Jul 17 '20 $305 Put,50,07/14/2020,1.08,5425.82,07/14/2020,1.28,6373.94,948.12,
SPY Jul 17 '20 $305 Put,50,07/13/2020,0.45,2275.82,07/14/2020,1.28,6373.94,4098.12,
SPY Jul 17 '20 $305 Put,50,07/14/2020,0.65,3275.82,07/18/2020,0.00,0.00,-3275.82,
SPY Jul 17 '20 $305 Put,25,07/14/2020,0.57,1437.91,07/18/2020,0.00,0.00,-1437.91,
SPY Jul 17 '20 $305 Put,25,07/14/2020,0.59,1487.91,07/18/2020,0.00,0.00,-1487.91,
SPY Jul 17 '20 $310 Put,20,07/13/2020,0.89,1790.33,07/13/2020,2.12,4229.54,2439.21,
SPY Jul 17 '20 $310 Put,30,07/13/2020,0.79,2385.49,07/13/2020,2.12,6344.31,3958.82,
SPY Jul 17 '20 $310 Put,20,07/13/2020,0.66,1330.33,07/13/2020,2.12,4229.54,2899.21,
SPY Jul 17 '20 $315 Put,25,07/15/2020,0.78,1962.91,07/16/2020,0.67,1662.00,-300.91,
